,cluster_name,text
6994,2,刚出生四十天长在口腔和面部
997,1,哦，今天就去我们县医院检查了下，医生说是血瘤，我想明天去华西医科大学在检查一下，，
12569,2,宝宝左眼皮和眉毛之间长了个疙瘩
3082,12,对孩子有什么影响吗
12224,0,你是大夫 还是客服？
10931,2,婴儿面部不确定是不是血管瘤
7975,2,在 左耳朵下侧
10062,2,大手指肚上
7100,8,你是哪啊
6046,15,不会留疤吗
8308,1,小孩三个多月了
2408,1,女 前天做了足底彩超，确诊就是血管瘤
11357,1,5--6年了吧
9181,0,对，有一点，
533,2,男宝，长在腰部
10637,5,婴儿嘴唇起小跑是怎么回事
14337,2,我孩子，胳膊上有个血管瘤
8446,2,鲜红色，凸出皮肤表面的
11815,2,女孩，有一点红。不是鲜红
11479,2,有点股
12228,4,检查费用多少钱
223,2,多发性脂囊瘤在脸部
3914,2,有凸起来了，里面好像是血水
7675,1,我之前做过激光治疗
2749,2,是头部
10966,2,成年人，头部
12030,2,宝宝，头部
171,2,我父亲脚趾缝部位有些浮肿有一个小黑点
8956,6,用手术吗
4611,0,磨破患处涂药水
7059,2,长在脚趾头上
12952,2,现在有指甲那么大
9490,0,新生兒
13094,0,大人，女30
4054,2,长的地方离尿尿的地方不远。小腹往下
12634,3,行，1584137****我的微信
13057,0,婴儿43天
3533,7,我家宝宝刚刚在咱们医院做的高频，请问现在血管瘤的部分是紫色，这是血的颜色吗？
8276,2,食指第二关节处
7119,2,十九岁了，在太阳穴部
2965,0,张橙浩
12610,0,错了错了
8639,2,后脑与耳朵接近处
12758,0,2个月小宝宝 男孩
306,2,有一点突起
8357,3,我加你微信拍个照片给你发过去可以嘛
3651,10,结痂掉了之后就和正常皮肤一样了吗？
11657,2,没有症状
9871,2,鹅蛋大
13506,0,和男方有关系吗
11693,0,现在在沈阳。以前没看过
3844,3,能加微信吗？我给你发图片，帮我看看好吗？
5312,4,这个需要多少钱
8924,1,孩子45天
10023,2,皮肤里面
10826,2,孩子嘴唇上有一个
4116,2,在小脑的左侧
453,6,那我该怎么办
13288,2,红色小米粒大
9777,13,国庆节医院放假吗
6273,0,我有你们微信
11172,0,大概呢
14246,0,吴宇飞
8681,0,还没满月的婴儿
5321,2,脖子附近
571,2,21岁 患处正常颜色
12596,2,婴儿大腿外侧
12143,0,没有检查过，只是听别人这样说的，以前看到没有在意
2493,8,那行我和我媳妇商量下，医院在哪个位置
11818,2,62天了，是鲜红色的，微微凸起点
10137,2,是突起的
3711,2,腿弯处，还有眼皮的位置
3366,1,没有，我有个亲戚是医生，她说我这不是胎志，是海绵状血管瘤
3571,2,大拇指肚那么大
4148,2,红的，两处，大的一元硬币，小的玉米粒大小
5023,2,小手指盖那么大
5696,2,成人，鼻道内
11552,2,孩子胳膊上
10172,15,这个副作用大不大
3505,2,大腿根部，有个小红点不知道是不是？
31,0,大概是吧
4010,1,医院医生看了说是血管瘤，说等孩子再大一点去大医院检查
7128,2,位置在腰右侧
11640,0,六岁小孩
3688,4,治疗费用大约需要多少钱？
619,0,孩子还没有出生，我怀孕24周
922,0,你通过我加你了
9420,2,腰部3～4平背脂肪层内血管瘤
5797,2,摸着没有突出感觉，红色
8896,2,一按颜色就特别浅
10318,5,两个月婴儿，如果是血管瘤好治么
6590,2,用肉眼感觉没有太突出
6852,3,加你微信给你发张照片看看吧
6434,1,做彩超显示是皮肤表面
3510,5,我中指中间血管鼓起，白色的是什么
8685,2,膝盖到脚
3241,0,程嘉诺
7827,1,很多年了，长大了
13953,6,最好的方法是这么治疗
2481,5,血管瘤会忽深忽浅吗，还是固定颜色
9401,1,涂一点眼药水好像淡一点
12858,0,四个多月的宝宝。
1213,2,头顶上
1172,2,孩子刚刚满月 从一个小血丝到现在长了挺大的 我觉得长得速度挺快
3067,2,宝宝屁股上长了血管瘤
4862,11,是什么原因导致的呢？
1629,1,三年前做过一次手术
12400,1,20多天前我就出血但是没有包，最近几天才发现，越来越大
13445,2,小孩，长在脖子后面，红包小包包不知道是什么
9138,2,刚出生到现在两个月
9336,2,颈动脉
11890,6,我想问下专家 如果是血管瘤要怎么治疗？
6914,1,我要做血管瘤 之前去过 院长说回家观察几天
10448,7,我问一下，手术完了能去根吗
12243,2,紫红色不高于皮肤
14217,0,我没在那
11378,12,有什么危险吗
10891,2,长在屁股上
12893,2,在眼睛上
9807,5,脸上有红点是血管瘤吗
5232,0,没检查呢，想满月带孩子去医院
6063,2,红色，豆粒那么大
4096,2,宝宝，在后脑部位
6876,1,三个半月
3997,0,几个小的
3093,2,现在有点变大了
13942,12,小孩太小了，麻药对小孩大脑没有影响吗？
7,0,铁岭的
1979,0,20天男孩
2218,2,他63岁，长在胸部
1461,2,手心也有 但不是凸出的
9000,2,医生您好！小孩12岁，淋巴管瘤在小腹部。
7740,5,刚满月剪完头才看见，孩子可正常了，这能是胎记吗
14269,2,屁股沟里
5492,2,女孩。   红色
10705,2,耳朵后面中年人
8842,0,我铁岭的
9124,1,29 从小就有 近几年检查说是血管瘤
2276,2,胳膊赘肉
11183,5,肛门有血管瘤吗？
2988,2,现在还长了很多小疙瘩。
8324,1,女性4个月
12179,2,后脑乔三岔神经附近有个血管瘤，男的
9928,0,杨雨涵
2664,2,凸起来像肿了一样
5735,1,大概六七年了
5507,2,鲜红色平的
11470,2,长在肌肉里
13549,2,以前就是一个小红点，现在感觉大了
10912,5,血管瘤鼓包吗？
7436,2,额头有个像是淤青了的地方，绿豆粒大小
9031,4,医院检查费用多少
8817,2,女 红色的
662,2,有一点点青里面带红色点点
1577,1,男宝！两个月了
13778,6,"我想咨询""海绵状血管瘤治疗方法"""
688,2,脚面上
5884,2,孩子凉快时候红色印记就淡，一热或者一哭闹就颜色深
175,11,身体有毒素才会这样是不
705,2,有大点的有小点的
6985,2,男，现在稍微高点
1265,17,打完是不是还的住院呢
12336,2,右胳膊
9743,2,宝宝，两个多月，长在左侧肋骨咯吱窝下方的位置
13762,2,刚出生14天在脑门
13774,0,电话怎么没人接啊
11255,2,高出正常皮肤
7614,2,手，腿，脚
3396,2,在左腰部
14094,2,女孩，正常颜色，就是有点突出
9658,6,女61岁肝脏上有血管瘤，有什么治疗方法吗
3018,0,那是怎么？
13293,6,有什么方法医治呢
3643,2,在耳边面积才0.5厘米。这么小都没有好。
1044,11,以后，第二天头囟凹了，是怎么回事
8878,4,大概多钱
7419,0,我小妹九岁
100,1,大连皮肤病医院激光治疗一次
9348,2,现在有个地方有点紫
3442,2,左眼皮
13401,2,左眼皮，男孩
8882,0,瑞雪儿
10319,1,发现两个月了
10928,2,小手指甲那么大红色的
3458,2,在肝的边上
11434,5,8岁，有几年了，不知是血管瘤？
7300,1,一个月婴儿
12368,1,在孩子三个半月的时候就治疗了现在孩子都就周岁了
6685,0,多半面
10210,1,从小就有的  前些年去过医院  就是血管瘤 有鸡蛋那么大
6166,2,右脸和嘴
12588,3,917673747微信
12067,2,脚趾上，是儿童，4岁
6517,2,我下部和后部，耳朵
2162,3,我加你，你发我
7953,0,打扰了，企赢传媒专注医疗渠道建设。年底让惠，全网最低， 百度快排2700元/月，保十万排名。百度移动下拉 0.6元/词，前十计费。先做后付。另各大医疗平台高返点，医疗健康网专题、医院库入驻优惠。麻烦把我的联系方式转给您们的项目负责人。 QQ:3205894694 VX:qydl988
5618,2,比之前高点
7473,6,也不用麻醉什么的是嘛
13677,2,眉毛上个像金包的一个包
4721,2,男宝，没高，就是特别红
157,0,我乎了，没人应答我
13168,2,刚出生的宝宝眼皮上有
9136,3,现在就能加微信吗
4118,5,婴儿斑痣没啥事吧代夫
4933,2,出生就有现在有小手盖那么大
1411,2,孩子三个月，在腿上长个血管瘤
7329,2,比黄豆大看嘴唇里也有点
4365,0,以前也没注意呀
6621,6,我还听过有吃药的，烤电的
4443,11,这个东西是怎么引起的
2095,1,不到20天
7848,2,最近感觉有长了
7887,0,那个医院
1214,2,在肚脐下边
11967,0,海绵体
1446,2,成人，鼻子里面
11950,2,我的脸上有红色胎记女33
4048,2,上眼皮，男孩，出生就有
6389,1,两个多月了，55岁，男性
13246,2,下唇内
2098,1,做过一次激光了
1801,1,男宝 两个月
6815,2,膝盖下
8562,2,在手指节上，
13714,6,这个得怎么治疗呀
13485,2,我大腿
10956,2,是轻微的，不大
14323,2,成人颅内患者40岁
9525,2,下巴上
212,1,女孩23天
990,2,宝宝出生就有然后不是经常出现 出现时候特别少
3691,1,已经确诊了在颞肌的肌肉里看不到
9967,1,我是下生就有脸部鼓起来，小的时候手术了，现在有个坑，最近感觉不一样，
14035,2,胎记鼓包
2725,1,小时候就有，但随着年龄增长，现在长大了
8490,2,就是一块肉
6015,2,现在那个指甲变大
3386,1,我是白城的，在县里刚看完说是血管瘤没去别的地方看过
792,2,在脖子下边
7093,0,以前没想着治
8593,1,半年，没有去看医生
3055,0,刚初生婴儿，一周
11170,0,20天的宝宝
11824,0,或者食疗可以帮助她自己消退
11419,2,红色，有点突出
5032,5,成人头内血管瘤
932,2,只是红
3360,2,脑门和两眼内侧
10761,8,哦，你们是哪里的？
9480,2,新生儿宝宝脸上面有红血丝一小块
8979,2,35 在肝上 5.5厘米
13593,7,是做这个微创手术好还是开刀手术好啊
13001,1,十岁了，张了有好几年刚开始是一个肉揪，后来让孩子扣掉了，现在是红色的一个点
10333,2,颜色是黑色的是血管瘤吗
7272,1,沈阳的，之前是用激光打过
375,1,一年了，确诊了
13812,2,两个眉毛中间也有一点点红
8174,2,红的，黄豆类大
13294,2,肚子坐侧
11158,2,两个半月孩子，后背处
2338,2,就像红痣
2935,2,比大米粒小点
13832,2,现在疤痕感觉大了
7494,12,这个东西有什么危害吗
11379,6,怎么治疗的
5620,2,红色现在比刚下生的时候淡了
13103,2,长在血管里！没有色
5726,6,治疗是激光吗
13522,2,我父亲舌头上长了一个小血瘤
13711,14,那会遗传么，
6725,5,血管瘤是否表现在皮肤上
7041,2,长在后面脖子上面
5300,2,黑褐色
8255,1,六个月女童
4285,2,结果考虑右面部血管畸形
5936,0,不是表面
12737,3,这是您的微信号吗
13791,2,刚出生的时候以为是胎记，可是现在发现有长
13940,1,快两个月了！是艳红色
12001,0,五岁女童
1827,2,上嘴唇一边大一边小
9565,2,孩子，舌头上
5609,2,刚满月   红色
214,2,男孩  高于正常皮肤 像肿了似的
874,2,凸起的是皮下
7572,8,你们医院在哪里
14045,4,那大概要多少钱啊
12928,0,我加完了
5397,2,高于皮肤
850,2,胸椎第十节
9092,0,出生45天的小孩
12577,2,脖子右边
5848,1,红色的有15年了患者59岁
2821,3,1884114****您加我下
12832,12,有什么危害吗
3482,2,脸眉上
289,0,孩子刚两个多月
3840,2,肝血管瘤，不是胎记
5442,6,还有别的方法吗
13625,7,手术用开颅吗
8293,3,先加下微信吧，晚上拍个照片
13586,2,长在肛门
3272,2,男宝    有点突出
8764,8,去怎么做车
12951,2,一开始是红色斑点，现在有点凸起来了
12135,4,需要怎么治疗啊。费用大概多少。医生
11017,4,一次一处大概费用是多少
2140,5,它会不会自己吸收退下去
13432,1,刚开始在一年前的时候，表面看有一点点，到现在应该有一年多了。
10294,6,孩子，右面部血管瘤，有芝麻大点的，怎么治疗啊
640,2,像一元硬币那么大
13002,2,血管留
6085,0,可以加下我的微信号18240385975你也可以发下患处图片我给你看下
11613,2,有一点红，平的，
2396,3,可以加个微信细聊吗
11858,1,开点涂的药
5857,2,草莓红
14153,0,以前就以为是胎记了
1785,2,一直就有今天早上就突然出血了
4711,4,"我想咨询""血管瘤大概需要多少钱"""
11867,2,以前检查过现今没有，海绵状
14244,2,在脸上长的，是毛细血管瘤
1019,2,红色。满月宝宝
11878,2,热的时候加深
12409,5,血管瘤都是皮肤表面能显现的吗
11516,2,鸡蛋一样大
4420,12,啥危险啊
7991,2,肠道和胃之间
10227,0,哦哦，那我就知道了，我怀孕一没忌口二没停止化妆
11677,6,用什么方法治疗？
2674,2,四十天在后背长的血管瘤
7633,5,可能是血管瘤吗
2513,2,女孩，没有，出生就有，没有变大
12568,2,腿肚的位置
12140,2,脖子筋中间的位置，
7390,5,表面有一点像是小红点，出血点似的，会是血管瘤吗
13352,2,在大腿内侧
1059,2,肝尾壮叶血管瘤
8471,2,宝宝，之前长在耳朵，小腿  手掌侧面
9431,2,十一岁，红色的
3193,2,宝宝 长在腰部
13866,2,有一个手盖那么大
852,2,高于正常皮肤颜色、深红色
7455,2,没有明显突出
6420,2,皮里肉外
11708,2,10岁女孩长手上了
9019,2,上面有肉疙瘩
10010,2,小孩的手指甲大
5923,2,发紫 有一公分左右
2260,2,大概2厘米大小，皮肤没有颜色变化
4325,2,红色，大概小半颗牙齿那么大
3265,0,两个多月孩子
5777,2,看过，用激光打过一次。现在旁边有点发青，鼓包
1887,0,加您微信了
6988,2,两个月婴儿，在外阴处
2419,6,有别的办法吗
2705,2,长在嘎鸡窝。
5235,6,一般都怎么治疗
7274,2,女宝，草莓状血管瘤
6018,2,鼻梁子偏点
4964,2,成人血管瘤 长在足底 涌泉穴的位置
12837,1,女孩，5个月
6605,1,一开始里面有个小红点，后来激光扫去没变化，以为是鸡眼用鸡眼膏拔了
10156,0,48。四个月
5989,1,快4个月了
13061,4,大概费用是多少呢？
5125,6,你好，患者五岁，左下颌淋巴管瘤都有什么治疗方法
7587,0,好回去我加你
9121,7,让手术，我想问问有什么危险性没
10195,4,得多少费用呢
12261,4,你们医院治疗贵不贵怎么收费
9862,2,像手指甲那么大
11570,2,不到2周岁，感觉像一个小血泡
2403,2,蓝色稍微带点红
4308,0,手术或者核医学治疗
9010,2,红色，一厘米
7731,14,遗传吗
9629,6,血管瘤怎么治疗
3984,1,十几天了，开始颜色没有这么深
10263,2,哪都有
6280,6,那么治疗血管瘤需要手术吗？
723,2,小宝宝肚皮上
10200,2,是婴儿，50天，在膝盖处。
4913,2,脸上的血管瘤是有厚度的那种，里面有18mm的厚度
13878,2,宝宝，两眉之间
9022,9,都做什么检查？
2655,3,1376616****微信号
9854,2,头部左侧右侧
1001,2,面积比较大
86,2,海绵状血管瘤
11439,2,红色的，能有大手指盖那么大
10220,0,二个月
2029,2,女宝，患处有半个黄豆大，周围皮肤发红
510,2,大人，额头上靠近发迹
11116,1,今年50多了，但是他没告诉我血管瘤在身体的哪个部位。
6317,1,患者男性五十七岁，得三年了，现在不能走，不能站
11092,2,成人肝血管瘤。
9838,6,要怎么治疗
12903,6,怎么治最好，冷冻可以吗
8587,2,大腿和小腿回弯的地方
